user_id,state,district,category_selected,scheme_shown,applied,approved,income_band,age_group,timestamp
USR003751,Punjab,Sangrur,Disability Support (Divyang Schemes),National Trust Niramaya,Yes,Yes,High,60+,2025-03-01 01:10:38
USR003752,Tamil Nadu,Tiruppur,Health & Public Health,Ayushman Bharat PM-JAY,Yes,Yes,Low,41-60,2025-07-30 17:12:08
USR003753,West Bengal,Howrah,Women Empowerment & Child Welfare,Anganwadi Services ICDS,No,No,High,18-25,2025-06-24 17:42:14
USR003754,Jharkhand,Godda,Education & Scholarships,National Overseas Scholarship,No,No,Low,26-40,2025-03-01 04:50:43
USR003755,West Bengal,Jalpaiguri,Disability Support (Divyang Schemes),ADIP Scheme,Yes,Yes,Low,41-60,2025-05-24 22:47:45
USR003756,Uttar Pradesh,Meerut,Senior Citizen Welfare,Senior Citizen Savings Scheme,Yes,No,Low,18-25,2025-06-28 20:20:35
USR003757,Manipur,Imphal West,Health & Public Health,Rashtriya Swasthya Bima Yojana,No,No,Middle,18-25,2026-01-19 06:46:51
USR003758,Gujarat,Rajkot,SC/ST/OBC Welfare,Top Class Education SC,Yes,Yes,High,26-40,2025-03-17 04:38:16
USR003759,Telangana,Rangareddy,Women Empowerment & Child Welfare,Ujjawala Scheme,Yes,Yes,High,60+,2025-07-13 19:20:51
USR003760,Meghalaya,East Khasi Hills,Education & Scholarships,Pre Matric Scholarship OBC,No,No,Low,18-25,2025-06-26 17:11:17
USR003761,Rajasthan,Ajmer,Agriculture & Allied Activities,PM Kisan Maan Dhan Yojana,No,No,Middle,60+,2025-06-14 23:58:14
USR003762,Maharashtra,Pune,SC/ST/OBC Welfare,Post Matric Scholarship OBC,No,No,Middle,60+,2025-11-26 18:18:49
USR003763,Jharkhand,Deoghar,Senior Citizen Welfare,Elderline Helpline,Yes,No,Middle,18-25,2025-10-01 19:25:21
USR003764,Sikkim,West Sikkim,Education & Scholarships,Top Class Education Scheme,No,No,Middle,41-60,2025-06-06 20:29:50
USR003765,Tamil Nadu,Madurai,Education & Scholarships,National Means Cum Merit Scholarship,No,No,Low,18-25,2025-03-28 08:23:35
USR003766,Punjab,Ferozepur,Disability Support (Divyang Schemes),National Trust Niramaya,Yes,Yes,Low,18-25,2026-01-20 08:28:51
USR003767,Nagaland,Dimapur,Senior Citizen Welfare,Rashtriya Vayoshri Yojana,Yes,Yes,High,26-40,2026-01-04 15:33:43
USR003768,Punjab,Jalandhar,Agriculture & Allied Activities,Agriculture Infrastructure Fund,Yes,Yes,Low,60+,2025-12-11 19:17:39
USR003769,Andhra Pradesh,Chittoor,Education & Scholarships,Vidya Lakshmi Scheme,No,No,Low,18-25,2025-05-01 23:28:49
USR003770,Himachal Pradesh,Kangra,Disability Support (Divyang Schemes),Deendayal Disabled Rehabilitation Scheme,Yes,No,Low,26-40,2025-10-09 07:08:41
USR003771,Tamil Nadu,Kancheepuram,Agriculture & Allied Activities,Paramparagat Krishi Vikas Yojana,Yes,Yes,Middle,18-25,2026-01-27 02:46:00
USR003772,Punjab,Sangrur,SC/ST/OBC Welfare,National Fellowship SC,Yes,No,High,18-25,2026-02-23 03:39:31
USR003773,West Bengal,Birbhum,Senior Citizen Welfare,Annapurna Scheme,Yes,No,Low,26-40,2025-12-17 03:09:03
USR003774,Rajasthan,Ajmer,Health & Public Health,Mission Indradhanush,Yes,Yes,High,41-60,2025-11-22 20:48:44
USR003775,Karnataka,Hubli,Disability Support (Divyang Schemes),Indira Gandhi Disability Pension,Yes,Yes,Low,26-40,2025-12-22 00:44:10
USR003776,Karnataka,Tumkur,Agriculture & Allied Activities,National Horticulture Mission,Yes,No,High,60+,2025-03-26 01:02:13
USR003777,Tamil Nadu,Salem,SC/ST/OBC Welfare,Free Coaching Scheme SC OBC,Yes,Yes,Middle,26-40,2026-01-13 04:55:05
USR003778,Uttar Pradesh,Varanasi,Education & Scholarships,National Overseas Scholarship,Yes,Yes,Middle,18-25,2025-11-24 15:38:13
USR003779,Karnataka,Hubli,Senior Citizen Welfare,Senior Citizen Savings Scheme,No,No,Low,18-25,2025-05-21 21:37:52
USR003780,Telangana,Karimnagar,Health & Public Health,Rashtriya Swasthya Bima Yojana,No,No,Low,26-40,2025-08-29 09:56:19
USR003781,Rajasthan,Udaipur,Agriculture & Allied Activities,Soil Health Card Scheme,Yes,Yes,Low,60+,2025-08-28 00:50:56
USR003782,Haryana,Faridabad,Agriculture & Allied Activities,PM-KISAN,No,No,Middle,41-60,2026-01-21 19:30:57
USR003783,Jharkhand,Giridih,Agriculture & Allied Activities,Soil Health Card Scheme,Yes,Yes,Middle,41-60,2025-11-08 18:10:52
USR003784,Rajasthan,Jodhpur,SC/ST/OBC Welfare,Top Class Education SC,No,No,High,18-25,2025-03-31 16:24:43
USR003785,Haryana,Hisar,Senior Citizen Welfare,Elderline Helpline,No,No,Low,18-25,2025-03-14 01:31:03
USR003786,Chhattisgarh,Raipur,Agriculture & Allied Activities,PM Kisan Maan Dhan Yojana,Yes,Yes,Low,26-40,2025-09-04 23:58:30
USR003787,Meghalaya,West Garo Hills,Agriculture & Allied Activities,National Horticulture Mission,No,No,Low,60+,2025-12-14 20:54:11
USR003788,Himachal Pradesh,Lahul,Women Empowerment & Child Welfare,Anganwadi Services ICDS,No,No,Low,26-40,2025-06-05 21:41:42
USR003789,Rajasthan,Bikaner,Senior Citizen Welfare,Integrated Programme for Older Persons,No,No,High,26-40,2025-11-16 07:37:25
USR003790,Kerala,Thrissur,Women Empowerment & Child Welfare,Mahila Shakti Kendra,Yes,Yes,High,18-25,2025-08-23 17:16:19
USR003791,Mizoram,Mamit,Agriculture & Allied Activities,PM Krishi Sinchai Yojana,Yes,Yes,Middle,18-25,2025-07-20 04:11:44
USR003792,Assam,Morigaon,Disability Support (Divyang Schemes),Indira Gandhi Disability Pension,Yes,Yes,Low,18-25,2025-03-13 13:26:16
USR003793,Sikkim,West Sikkim,Disability Support (Divyang Schemes),Sahyogi Scheme,No,No,Low,18-25,2025-04-29 21:43:34
USR003794,Haryana,Gurgaon,SC/ST/OBC Welfare,National Fellowship SC,Yes,Yes,High,60+,2025-10-05 16:38:28
USR003795,Himachal Pradesh,Kangra,Women Empowerment & Child Welfare,One Stop Centre Scheme,No,No,High,41-60,2025-06-24 03:17:21
USR003796,Madhya Pradesh,Sagar,Agriculture & Allied Activities,Pradhan Mantri Fasal Bima Yojana,Yes,Yes,Middle,60+,2025-06-08 00:42:36
USR003797,Assam,Cachar,Health & Public Health,Ayushman Bharat PM-JAY,Yes,Yes,Middle,18-25,2025-09-01 18:12:18
USR003798,Gujarat,Rajkot,SC/ST/OBC Welfare,National Fellowship SC,Yes,Yes,High,18-25,2026-02-25 08:44:18
USR003799,Manipur,Senapati,Senior Citizen Welfare,Rashtriya Vayoshri Yojana,No,No,Low,26-40,2025-09-13 22:29:26
USR003800,Madhya Pradesh,Ujjain,Health & Public Health,Rashtriya Swasthya Bima Yojana,No,No,Low,41-60,2025-10-12 20:29:03
USR003801,Sikkim,East Sikkim,Education & Scholarships,Central Sector Scholarship Scheme,No,No,High,60+,2025-04-08 21:39:47
USR003802,Tamil Nadu,Chennai,SC/ST/OBC Welfare,Post Matric Scholarship OBC,Yes,Yes,Middle,41-60,2025-11-24 14:55:15
USR003803,Nagaland,Wokha,Agriculture & Allied Activities,Soil Health Card Scheme,No,No,Middle,26-40,2025-03-01 09:59:11
USR003804,Maharashtra,Kolhapur,Health & Public Health,Pradhan Mantri Jan Aushadhi Yojana,No,No,Middle,26-40,2025-08-27 11:56:40
USR003805,Bihar,Araria,Agriculture & Allied Activities,Agriculture Infrastructure Fund,Yes,Yes,Middle,41-60,2025-06-17 13:49:03
USR003806,Uttar Pradesh,Banaras,Disability Support (Divyang Schemes),Deendayal Disabled Rehabilitation Scheme,Yes,Yes,Low,26-40,2025-12-27 17:55:52
USR003807,Andhra Pradesh,Krishna,SC/ST/OBC Welfare,Pre Matric Scholarship SC,Yes,Yes,High,41-60,2025-05-26 21:47:24
USR003808,Maharashtra,Kolhapur,Senior Citizen Welfare,Senior Citizen Savings Scheme,Yes,Yes,Middle,26-40,2025-10-15 22:04:04
USR003809,West Bengal,Murshidabad,SC/ST/OBC Welfare,National Fellowship SC,No,No,Low,26-40,2025-10-07 10:40:52
USR003810,West Bengal,Murshidabad,Health & Public Health,National Health Mission,Yes,No,Middle,41-60,2025-03-03 04:53:59
USR003811,Gujarat,Ahmedabad,Agriculture & Allied Activities,e-NAM,No,No,Middle,18-25,2025-03-07 20:26:37
USR003812,Telangana,Rangareddy,Women Empowerment & Child Welfare,Mahila Shakti Kendra,No,No,Middle,18-25,2025-12-13 17:00:59
USR003813,Punjab,Jalandhar,SC/ST/OBC Welfare,Free Coaching Scheme SC OBC,Yes,Yes,Middle,18-25,2025-05-23 05:11:26
USR003814,Manipur,Imphal West,Agriculture & Allied Activities,PM-KISAN,No,No,Middle,60+,2025-11-26 12:33:19
USR003815,Sikkim,South Sikkim,Senior Citizen Welfare,PM Vaya Vandana Yojana,No,No,Low,26-40,2025-05-20 19:16:11
USR003816,Nagaland,Wokha,Women Empowerment & Child Welfare,Ujjawala Scheme,Yes,Yes,High,18-25,2025-06-25 12:12:31
USR003817,Chhattisgarh,Bilaspur,Education & Scholarships,PM Research Fellowship,No,No,High,26-40,2025-07-16 07:37:25
USR003818,Maharashtra,Kolhapur,Women Empowerment & Child Welfare,Beti Bachao Beti Padhao,Yes,Yes,Middle,26-40,2025-05-28 11:02:16
USR003819,Chhattisgarh,Bastar,Senior Citizen Welfare,PM Vaya Vandana Yojana,No,No,High,60+,2025-03-20 23:30:51
USR003820,Nagaland,Tuensang,SC/ST/OBC Welfare,Credit Enhancement Scheme SC,No,No,Low,26-40,2026-02-17 12:54:19
USR003821,Maharashtra,Pune,Senior Citizen Welfare,Rashtriya Vayoshri Yojana,Yes,No,Low,60+,2025-06-20 19:34:04
USR003822,Mizoram,Lunglei,Senior Citizen Welfare,Rashtriya Vayoshri Yojana,No,No,Middle,18-25,2025-04-17 18:03:17
USR003823,Madhya Pradesh,Sagar,Education & Scholarships,National Overseas Scholarship,Yes,No,Low,41-60,2025-10-23 04:36:36
USR003824,Gujarat,Junagadh,Health & Public Health,National Health Mission,Yes,Yes,High,18-25,2025-12-25 21:46:36
USR003825,Manipur,Thoubal,Disability Support (Divyang Schemes),Accessible India Campaign,Yes,Yes,Middle,41-60,2025-11-30 01:25:31
USR003826,Punjab,Ferozepur,Disability Support (Divyang Schemes),Indira Gandhi Disability Pension,Yes,Yes,High,60+,2025-04-13 10:39:58
USR003827,Manipur,Bishnupur,Agriculture & Allied Activities,Paramparagat Krishi Vikas Yojana,No,No,High,26-40,2025-04-20 00:06:53
USR003828,Rajasthan,Jodhpur,Senior Citizen Welfare,National Social Assistance Programme,No,No,Low,18-25,2025-08-17 02:05:20
USR003829,Manipur,Imphal East,Senior Citizen Welfare,Senior Citizen Savings Scheme,Yes,No,Middle,26-40,2025-03-04 08:51:45
USR003830,Kerala,Kozhikode,Health & Public Health,National Health Mission,No,No,Middle,41-60,2025-09-28 11:52:44
USR003831,Madhya Pradesh,Jabalpur,Agriculture & Allied Activities,Agriculture Infrastructure Fund,No,No,Middle,41-60,2026-02-02 17:07:16
USR003832,Rajasthan,Jaipur,Education & Scholarships,Post Matric Scholarship SC,Yes,No,Low,26-40,2025-09-06 13:46:52
USR003833,Assam,Morigaon,Agriculture & Allied Activities,PM Krishi Sinchai Yojana,Yes,Yes,Middle,26-40,2025-09-18 13:48:46
USR003834,Manipur,Thoubal,Health & Public Health,TB Elimination Programme,Yes,Yes,Low,41-60,2026-02-26 09:12:44
USR003835,Sikkim,East Sikkim,Education & Scholarships,Post Matric Scholarship SC,Yes,No,Low,60+,2025-12-27 19:32:16
USR003836,Manipur,Imphal West,Senior Citizen Welfare,Elderline Helpline,No,No,High,18-25,2025-04-10 05:08:31
USR003837,Tripura,Dhalai,Senior Citizen Welfare,Senior Citizen Savings Scheme,Yes,Yes,Low,26-40,2025-03-13 16:30:22
USR003838,Himachal Pradesh,Kangra,Women Empowerment & Child Welfare,Ujjawala Scheme,No,No,Middle,26-40,2025-10-28 11:42:02
USR003839,Jharkhand,Dhanbad,Agriculture & Allied Activities,Soil Health Card Scheme,No,No,Middle,60+,2025-09-03 01:20:31
USR003840,Uttar Pradesh,Kanpur,Agriculture & Allied Activities,PM Krishi Sinchai Yojana,Yes,Yes,High,26-40,2025-12-07 12:58:04
USR003841,Maharashtra,Mumbai,Senior Citizen Welfare,Annapurna Scheme,No,No,Low,26-40,2025-08-11 23:02:09
USR003842,Odisha,Cuttack,Senior Citizen Welfare,Elderline Helpline,Yes,Yes,Low,60+,2025-03-06 09:51:04
USR003843,Rajasthan,Jodhpur,SC/ST/OBC Welfare,NSFDC Loan Schemes,No,No,Low,60+,2025-11-24 15:44:34
USR003844,Madhya Pradesh,Indore,Education & Scholarships,Central Sector Scholarship Scheme,Yes,Yes,Middle,18-25,2025-08-07 06:31:17
USR003845,Andhra Pradesh,Guntur,Education & Scholarships,Pre Matric Scholarship OBC,No,No,Low,41-60,2026-02-02 07:31:06
USR003846,Maharashtra,Kolhapur,Senior Citizen Welfare,Atal Pension Yojana,Yes,No,Low,41-60,2025-08-01 15:54:07
USR003847,Tripura,South Tripura,Women Empowerment & Child Welfare,Mahila Shakti Kendra,No,No,Middle,60+,2025-06-04 10:29:20
USR003848,Manipur,Imphal West,Health & Public Health,Pradhan Mantri Jan Aushadhi Yojana,Yes,Yes,High,60+,2025-04-17 19:00:51
USR003849,Gujarat,Junagadh,Agriculture & Allied Activities,Paramparagat Krishi Vikas Yojana,Yes,Yes,Middle,26-40,2025-07-29 23:01:32
USR003850,Uttarakhand,Pithoragarh,Education & Scholarships,SHREYAS Scheme,Yes,Yes,Low,60+,2026-02-05 08:59:37
USR003851,Uttarakhand,Pithoragarh,Health & Public Health,Mission Indradhanush,Yes,Yes,Low,18-25,2025-06-10 16:33:36
USR003852,Gujarat,Junagadh,Disability Support (Divyang Schemes),National Trust Niramaya,Yes,No,Low,60+,2025-07-27 22:12:57
USR003853,Uttar Pradesh,Meerut,SC/ST/OBC Welfare,Free Coaching Scheme SC OBC,Yes,Yes,Middle,26-40,2025-07-19 17:21:17
USR003854,Telangana,Nalgonda,Women Empowerment & Child Welfare,Mahila Shakti Kendra,Yes,Yes,Middle,18-25,2026-01-27 10:18:14
USR003855,Meghalaya,East Garo Hills,Senior Citizen Welfare,Rashtriya Vayoshri Yojana,Yes,No,Low,41-60,2025-09-10 09:13:31
USR003856,Punjab,Jalandhar,Women Empowerment & Child Welfare,One Stop Centre Scheme,Yes,No,High,41-60,2025-06-10 01:16:21
USR003857,Jharkhand,Deoghar,Health & Public Health,Rashtriya Swasthya Bima Yojana,Yes,Yes,Low,26-40,2025-11-22 23:29:15
USR003858,Kerala,Kannur,Health & Public Health,Mission Indradhanush,No,No,High,60+,2025-07-01 10:37:08
USR003859,Gujarat,Vadodara,Education & Scholarships,Central Sector Scholarship Scheme,No,No,Middle,18-25,2026-02-07 05:33:57
USR003860,West Bengal,Kolkata,Disability Support (Divyang Schemes),Sahyogi Scheme,Yes,Yes,Middle,18-25,2025-03-14 06:08:12
USR003861,Chhattisgarh,Bastar,Agriculture & Allied Activities,Pradhan Mantri Fasal Bima Yojana,Yes,Yes,High,26-40,2025-07-30 17:16:13
USR003862,Andhra Pradesh,Krishna,Health & Public Health,Pradhan Mantri Surakshit Matritva Abhiyan,No,No,Middle,18-25,2025-08-01 12:22:19
USR003863,Karnataka,Mysore,Senior Citizen Welfare,Indira Gandhi National Old Age Pension,No,No,Middle,26-40,2026-02-10 02:33:38
USR003864,Jharkhand,Ranchi,Health & Public Health,Janani Suraksha Yojana,Yes,No,Low,18-25,2025-06-12 06:27:02
USR003865,Gujarat,Vadodara,Women Empowerment & Child Welfare,Ujjawala Scheme,No,No,Low,41-60,2026-01-18 13:41:29
USR003866,Chhattisgarh,Bilaspur,Senior Citizen Welfare,Elderline Helpline,Yes,No,Low,41-60,2025-09-23 16:58:56
USR003867,Jharkhand,Dumka,Senior Citizen Welfare,Indira Gandhi National Old Age Pension,Yes,Yes,Low,41-60,2026-01-02 08:24:43
USR003868,Andhra Pradesh,Kadapa,Education & Scholarships,Post Matric Scholarship SC,No,No,Low,60+,2025-09-05 22:04:07
USR003869,Maharashtra,Nashik,Disability Support (Divyang Schemes),Sahyogi Scheme,Yes,No,Middle,60+,2025-10-16 11:15:30
USR003870,Uttar Pradesh,Kanpur,Health & Public Health,Mission Indradhanush,Yes,No,Middle,41-60,2026-01-17 06:09:37
USR003871,Andhra Pradesh,Krishna,Health & Public Health,National Digital Health Mission,No,No,Middle,18-25,2025-12-17 21:27:19
USR003872,Karnataka,Tumkur,Agriculture & Allied Activities,Paramparagat Krishi Vikas Yojana,No,No,High,26-40,2025-10-22 11:41:17
USR003873,Gujarat,Junagadh,Women Empowerment & Child Welfare,Ujjawala Scheme,No,No,High,60+,2025-10-03 14:58:41
USR003874,Assam,Kamrup,Education & Scholarships,Vidya Lakshmi Scheme,Yes,No,Low,26-40,2025-09-11 06:25:10
USR003875,Madhya Pradesh,Sagar,Education & Scholarships,PM Research Fellowship,Yes,No,Low,60+,2026-01-12 07:00:32
USR003876,Andhra Pradesh,Krishna,Health & Public Health,Mission Indradhanush,Yes,Yes,Low,18-25,2025-07-24 23:41:55
USR003877,Rajasthan,Udaipur,Health & Public Health,Ayushman Bharat PM-JAY,No,No,Low,18-25,2025-08-27 21:39:56
USR003878,Mizoram,Saiha,SC/ST/OBC Welfare,Pre Matric Scholarship SC,Yes,Yes,Middle,60+,2026-02-08 06:25:49
USR003879,Rajasthan,Ajmer,Disability Support (Divyang Schemes),Samarth Scheme,No,No,High,18-25,2025-03-16 11:22:22
USR003880,Nagaland,Tuensang,Women Empowerment & Child Welfare,Working Women Hostel Scheme,No,No,Low,18-25,2025-07-12 03:33:59
USR003881,Bihar,West Champaran,Disability Support (Divyang Schemes),Samarth Scheme,Yes,Yes,Middle,60+,2025-04-29 11:14:29
USR003882,Assam,Cachar,Senior Citizen Welfare,Rashtriya Vayoshri Yojana,Yes,No,Low,26-40,2025-10-12 12:27:44
USR003883,Himachal Pradesh,Kinnaur,Senior Citizen Welfare,National Social Assistance Programme,Yes,Yes,Middle,60+,2025-09-13 01:25:37
USR003884,Tripura,South Tripura,Disability Support (Divyang Schemes),Indira Gandhi Disability Pension,Yes,No,Low,26-40,2026-02-12 00:56:41
USR003885,Uttar Pradesh,Varanasi,Women Empowerment & Child Welfare,Beti Bachao Beti Padhao,Yes,Yes,Middle,18-25,2025-08-11 08:44:36
USR003886,Nagaland,Peren,Senior Citizen Welfare,Senior Citizen Savings Scheme,Yes,No,Low,18-25,2025-07-22 04:50:20
USR003887,Karnataka,Tumkur,Women Empowerment & Child Welfare,One Stop Centre Scheme,No,No,Middle,41-60,2025-03-26 04:34:45
USR003888,Chhattisgarh,Rajnandgaon,Disability Support (Divyang Schemes),Gharaunda Scheme,No,No,Middle,26-40,2025-04-12 01:15:39
USR003889,Himachal Pradesh,Kinnaur,Health & Public Health,Pradhan Mantri Jan Aushadhi Yojana,Yes,Yes,Low,41-60,2025-09-12 00:03:55
USR003890,Manipur,Ukhrul,Agriculture & Allied Activities,Agriculture Infrastructure Fund,No,No,Middle,18-25,2025-06-18 17:02:35
USR003891,Kerala,Kozhikode,Agriculture & Allied Activities,e-NAM,Yes,Yes,High,18-25,2025-08-28 10:50:31
USR003892,Haryana,Faridabad,Agriculture & Allied Activities,PM Kisan Maan Dhan Yojana,Yes,Yes,Middle,41-60,2025-09-13 21:35:20
USR003893,Odisha,Bargarh,Women Empowerment & Child Welfare,Mahila Samman Savings Certificate,Yes,No,Low,26-40,2025-04-06 16:08:41
USR003894,Tamil Nadu,Coimbatore,Senior Citizen Welfare,Annapurna Scheme,Yes,Yes,High,26-40,2025-04-24 15:28:11
USR003895,Telangana,Rangareddy,Health & Public Health,TB Elimination Programme,No,No,Middle,26-40,2025-03-22 12:22:35
USR003896,Karnataka,Mysore,Agriculture & Allied Activities,PM Kisan Maan Dhan Yojana,Yes,Yes,Middle,41-60,2025-05-28 20:19:46
USR003897,Sikkim,North Sikkim,Education & Scholarships,National Overseas Scholarship,Yes,No,High,41-60,2025-09-12 03:43:50
USR003898,West Bengal,Kolkata,Health & Public Health,TB Elimination Programme,Yes,Yes,Middle,41-60,2025-09-18 10:00:09
USR003899,Manipur,Imphal East,Women Empowerment & Child Welfare,STEP Scheme,No,No,Middle,60+,2025-04-12 17:48:03
USR003900,Manipur,Thoubal,Education & Scholarships,Central Sector Scholarship Scheme,No,No,High,41-60,2025-11-09 18:38:59
USR003901,Rajasthan,Bikaner,Education & Scholarships,PM Research Fellowship,No,No,Low,18-25,2025-08-27 00:06:10
USR003902,Bihar,Patna,Agriculture & Allied Activities,Paramparagat Krishi Vikas Yojana,No,No,Middle,18-25,2025-10-20 17:30:18
USR003903,Bihar,Muzaffarpur,Agriculture & Allied Activities,Agriculture Infrastructure Fund,No,No,Middle,60+,2026-01-14 06:24:38
USR003904,Mizoram,Kolasib,Agriculture & Allied Activities,Paramparagat Krishi Vikas Yojana,No,No,High,41-60,2026-02-18 21:44:05
USR003905,Sikkim,East Sikkim,Women Empowerment & Child Welfare,Anganwadi Services ICDS,No,No,Middle,60+,2025-07-12 06:23:52
USR003906,Punjab,Amritsar,Health & Public Health,TB Elimination Programme,Yes,No,Middle,60+,2025-04-29 23:04:13
USR003907,Manipur,Imphal East,Senior Citizen Welfare,Indira Gandhi National Old Age Pension,No,No,Middle,18-25,2025-03-26 16:41:37
USR003908,Karnataka,Mysore,Women Empowerment & Child Welfare,Mahila Samman Savings Certificate,Yes,Yes,High,60+,2025-09-16 15:13:36
USR003909,Kerala,Thrissur,Women Empowerment & Child Welfare,Mahila Samman Savings Certificate,No,No,High,18-25,2025-04-11 12:43:21
USR003910,Gujarat,Vadodara,Disability Support (Divyang Schemes),Deendayal Disabled Rehabilitation Scheme,No,No,High,26-40,2026-02-02 17:52:35
USR003911,Jharkhand,Dumka,Disability Support (Divyang Schemes),Accessible India Campaign,Yes,Yes,Middle,26-40,2025-03-13 02:36:02
USR003912,Bihar,Madhubani,Agriculture & Allied Activities,Agriculture Infrastructure Fund,Yes,Yes,Middle,18-25,2025-10-04 14:02:17
USR003913,West Bengal,Murshidabad,Education & Scholarships,Mid Day Meal Scheme,Yes,No,High,60+,2026-02-02 14:39:11
USR003914,Nagaland,Wokha,Health & Public Health,Pradhan Mantri Jan Aushadhi Yojana,No,No,Low,60+,2026-02-04 09:41:50
USR003915,Kerala,Ernakulathappan,Disability Support (Divyang Schemes),Gharaunda Scheme,Yes,Yes,High,41-60,2025-03-14 22:19:58
USR003916,Manipur,Ukhrul,Health & Public Health,Pradhan Mantri Jan Aushadhi Yojana,No,No,Low,60+,2025-10-18 11:38:23
USR003917,Bihar,Muzaffarpur,Health & Public Health,Mission Indradhanush,Yes,No,High,60+,2025-05-11 07:30:28
USR003918,Tripura,Dhalai,Health & Public Health,Pradhan Mantri Jan Aushadhi Yojana,No,No,High,60+,2025-08-08 06:29:35
USR003919,Tamil Nadu,Chennai,SC/ST/OBC Welfare,Credit Enhancement Scheme SC,Yes,Yes,High,41-60,2025-04-01 00:18:38
USR003920,Kerala,Thiruvananthapuram,Women Empowerment & Child Welfare,STEP Scheme,Yes,Yes,High,18-25,2025-09-07 14:16:01
USR003921,West Bengal,Howrah,Education & Scholarships,Central Sector Scholarship Scheme,Yes,Yes,High,60+,2025-12-19 06:31:32
USR003922,Tamil Nadu,Chennai,Disability Support (Divyang Schemes),Samarth Scheme,Yes,Yes,Middle,60+,2025-04-22 10:59:46
USR003923,Assam,Nagaon,Agriculture & Allied Activities,Kisan Credit Card,Yes,No,Low,18-25,2025-11-16 18:23:03
USR003924,Karnataka,Bangalore,Education & Scholarships,Pre Matric Scholarship OBC,Yes,Yes,Low,18-25,2025-09-14 20:39:35
